ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.8941140472888947 0.8990510031580925 0.9563747346401215 0.9631518058238491 0.054673957824707076 0.11275486648082733 0.8170267194509506 0.9857635479420424 0.01948138455296214 0.04835653896881772 0.004867757697821673 0.5456511601805687 0.1685304492712021
1        0.8876490145921707 0.9026616265376408 0.9789767861366272 0.9558427485765195 0.06655739545822148 0.10102793574333191 0.9700258206576109 0.9950461215339601 0.023284447734833087 0.04007481646893285 0.004867757697821673 0.9169315695762634 0.9110910892486572
2        0.8877754807472229 0.8671500260631244 0.9598482549190521 0.9519996386527302 1.0             1.0             0.9987971854861826 0.9995861820643768 0.025812366040808544 0.025812366040808544 0.025812366040808544 0.9236838817596436 0.9236838817596436
3        0.8910736044247946 0.880464571217696 0.9503338783979416 0.9516629607727131 0.036975548547856896 0.05757144093513489 0.45309388637542725 0.9944586111232638 0.017562134107042226 0.052144675326095735 0.004867757697821673 0.9699559807777405 0.9227722883224487
4        0.9025608201821645 0.9000307818253835 0.9750778675079346 0.9625978708267212 0.049307747681935576 0.05628937482833862 0.3729165196418762 0.9958934895694256 0.007892272262173254 0.023371226120923655 0.00486775537669448 0.9476411739985148 0.9227718710899353
5        0.9085224866867065 0.8898385191957157 0.9614806175231934 0.9592274393026645 0.055995339155197166 0.11528828740119934 0.9473139978945255 0.9772698748856783 0.005390517804184046 0.013066330092178094 0.0016446545537286096 0.7130089104175568 0.512062132358551
6        0.8758188585440317 0.8728409657875696 0.9634089171886444 0.9617479152005651 0.05463262200355534 0.072169229388237 0.19710445404052734 0.9771170374006033 0.009369443139917971 0.017364281704601723 0.004872708858469415 0.9259124994277954 0.8041234016418457
7        0.8957747519016266 0.8835419441262882 0.9519080519676208 0.9546183764934539 0.04899668097496035 0.11982560157775879 0.9408054053783417 0.9948501773178577 0.008428812642621955 0.010845795815809543 0.004867757697821673 0.958291232585907 0.9227718710899353
8        0.9242737740278244 0.8967580065131188 0.9425569623708725 0.9473733510822058 0.055608610312143925 0.09886747598648071 0.986661990173161 0.9614994786679745 0.00747343958108595 0.019815130407092738 0.001966013972089263 0.7555034756660461 0.5235300660133362
9        0.8645804524421692 0.8480535954236984 0.8221908435225487 0.9518268975344572 0.06350321173667905 0.09557560086250305 0.9515745155513287 0.9946554210036993 0.011517016431605813 0.01743899450979135 0.004867757697821673 0.7874378263950348 0.6521037817001343
10       0.9479177594184875 0.9018430411815643 0.9731297045946121 0.943724746618686 1.0             1.0             0.9984816977521405 0.9996840597304981 0.009631117798862492 0.009631117798862492 0.009631117798862492 0.9865307211875916 0.9865307211875916
11       0.9043912142515182 0.8961176648736 0.9588442295789719 0.9474536115708558 0.06161504387855532 0.117158904671669 0.9300748482346535 0.9968516617082059 0.007660354570458748 0.010866248377482277 0.00486775537669448 0.9503973722457886 0.9227717518806458
12       0.8219716548919678 0.814039695262909 0.9115777015686035 0.91598960844606 1.0             1.0             0.9014440849423409 0.9996057780226693 0.00486775537669448 0.00486775537669448 0.00486775537669448 0.9227720499038696 0.9227720499038696
13       0.8462597727775574 0.8527037849028904 0.9332753419876099 0.9400912264982859 0.03876332044601438 0.09554539620876312 0.028484582901000977 0.984853315167129 0.016872829373237662 0.0364247368064127 0.004872708858469415 0.9289466540018717 0.8041234612464905
14       0.9021532237529755 0.87316385358572 0.8508904352784157 0.9572355699810114 0.06486055254936218 0.10286659002304077 0.9884710498154163 0.9960122779011726 0.0250129723495109 0.04914626272170964 0.00486775537669448 0.954706221818924 0.9227722883224487
15       0.8856398016214371 0.8945438389976819 0.9744470417499542 0.9602165749439826 0.05509792566299443 0.10636663436889648 0.017746269702911377 0.9955271705985069 0.010079073737977968 0.014084511269965933 0.00486775537669448 0.9576162099838257 0.9227718710899353
16       0.8618093033631643 0.8540070230762165 0.9432305693626404 0.9454876358310381 0.054201310873031594 0.07208997011184692 0.00933152437210083 0.9886658200994134 0.024459753486504532 0.05239303986329467 0.004872708858469415 0.9270271062850952 0.8041236400604248
17       0.8691743314266205 0.867336568236351 0.9533770680427551 0.95352743268013 0.06512793898582458 0.1136806458234787 0.020353972911834717 0.9869504952803254 0.0071901203756807855 0.009110431796578713 0.004867757697821673 0.9395175576210022 0.9227718710899353
18       0.978710263967514 0.9266743361949921 0.9250282496213913 0.9609998255402736 1.0             1.0             0.9652508124709129 0.9987119691213593 0.030747261790241835 0.030747261790241835 0.030747261790241835 0.9893795847892761 0.9893795847892761
19       0.8907370418310165 0.8988559022545815 0.8522050231695175 0.9492603860250334 0.06834125518798828 0.06860588490962982 0.9551613219082355 0.995338402222842 0.015668797667318483 0.022687733568868832 0.004867757697821673 0.8807476758956909 0.8387230634689331
20       0.8690571039915085 0.8820591166615486 0.9534827619791031 0.9474874328821897 0.0433799169129796 0.034166619181632996 0.0324862003326416 0.009216547012329102 0.016024631529407994 0.04751969270316311 0.004872704211494341 0.879487007856369 0.7753051519393921
21       0.8654391368230184 0.8505197073022525 0.9506871700286865 0.944689153159251 0.04603356122970581 0.049921199679374695 0.5769771039485931 0.990023828111589 0.02213275897113747 0.04786713193712277 0.004872706534981324 0.9305596947669983 0.8041236400604248
22       0.8955067098140717 0.8823693320155144 0.9461664110422134 0.9644853762217931 0.06622667312622066 0.11392425000667572 0.9749668762087822 0.9958188207820058 0.012123268564531452 0.016765496034268634 0.004867757697821673 0.9578980505466461 0.9227718710899353
23       0.8610312938690186 0.8460583282368523 0.8494342267513275 0.9561851518494743 0.06269513368606572 0.10580550134181976 0.9090850949287415 0.9956923481076956 0.01850316237251023 0.03263630687013534 0.004867757697821673 0.9216667711734772 0.920561671257019
24       0.9211218357086182 0.8688536994159222 0.896755576133728 0.9424942096231165 1.0             1.0             0.9958458300679922 0.9997866031771991 0.0018786611117071381 0.0018786611117071381 0.0018786611117071381 0.8827865123748779 0.8827865123748779
25       0.9017855823040009 0.8592455759644508 0.9361560195684433 0.9728601928911079 1.0             1.0             0.15572136640548706 0.9995887788245454 0.01685799779773228 0.01685799779773228 0.01685799779773228 0.9199774265289307 0.9199774265289307
26       0.9274217188358307 0.9046445101499557 0.9448220878839493 0.9660279181956067 1.0             1.0             0.975743506103754 0.9971750911790878 0.029666893249215967 0.029666893249215967 0.029666893249215967 0.8930994272232056 0.8930994272232056
27       0.9286118745803833 0.9041039198637009 0.9781675487756729 0.9606489053854903 1.0             1.0             0.9949510484002531 0.9991169038694352 0.018259968508782694 0.01825996850878269 0.01825996850878269 0.9622560739517212 0.9622560739517212
28       0.9552933752536774 0.9437363428728922 0.9843460023403168 0.9736272894788063 0.05002494487497544 0.06270214915275574 0.010696649551391602 0.0033277273178100586 0.010540764641226287 0.0284087172205703 0.003626633145794064 0.9626316428184509 0.8998478055000305
29       0.8738256692886353 0.8527833446860313 0.9109188914299011 0.941799484407102 1.0             1.0             0.9814948793500662 0.999380903725978 0.03901640877368478 0.03901640877368478 0.03901640877368478 0.9363715648651123 0.9363715648651123
30       0.8921669870615005 0.8846431697408359 0.9339526891708374 0.9597047453417498 0.06624048948287964 0.0955018699169159 0.029793500900268555 0.9791852105408907 0.014563989887200339 0.020400732010136674 0.004867757697821673 0.9576601982116699 0.9227718710899353
31       0.8734593614935875 0.8710501653452714 0.9540863335132599 0.9638402360149577 0.05377570788065589 0.08615660667419434 0.006306886672973633 0.029387056827545166 0.009345532837204842 0.013663901686087434 0.004872713505448921 0.9288275390863419 0.8041239976882935
32       0.8769760578870773 0.8736554309725761 0.9541083425283432 0.9528880727787813 0.05187278985977173 0.10028085112571716 0.9232194423675537 0.9949030415154994 0.005384460994524594 0.008029227343156288 0.00486775537669448 0.742700457572937 0.5626291632652283
33       0.9169198274612427 0.8855695605278016 0.9236772656440735 0.9571132927105345 0.06313111186027531 0.10325518250465393 0.06868833303451538 0.9950318410992622 0.01610373915624762 0.03162867149006586 0.004867757697821673 0.9327802062034607 0.9227718710899353
